,index,level_0,date,open,high,low,close,SMA_10,SMA_10_LOW,SMA_10_HIGH,EMA,EMA_5,EMA_8,EMA_10,EMA_13,EMA_14,EMA_20,EMA_20_HIGH,EMA_20_LOW,EMA_30,EMA_50,SMMA_20,BB_UPPER,BB_MIDDLE,BB_LOWER,BB1_UPPER,BB1_MIDDLE,BB1_LOWER,RSI,RSI_SMOOTH,RSI_7,RSI_21,ROC,WILLIAMS,MACD,SIGNAL,CCI,CCI_7,STOCHK,STOCHD,STOCHD_21,STOCHD_30,ADX,ADX_21,ADX_48,PSAR,ATR,TENKAN,KIJUN,SENKOU_A,SENKOU_B,SMA,Dev,posDev,negDev,SDpos,SDneg,TII
1002,1002,1079,2023-12-12T06:00:00.000Z,0.9441,0.9447,0.94406,0.94467,0.9449485000000001,0.9447005,0.9452235000000002,0.9448043469224018,0.9445731696401011,0.9447451658426319,0.9448628492647757,0.9450286474663769,0.945079283589289,0.9453214032693884,0.9456680682429202,0.9450112171556759,0.945511010733692,0.9455141411358658,0.9455417804466588,0.9477828152864215,0.94555525,0.9433276847135784,0.9466690326432107,0.94555525,0.9444414673567892,41.53329180245653,53.504323933291055,40.54685945808385,44.481883784556,-0.08091513430325889,-61.953727506428145,-0.00048619077638578645,-0.00033919835252992997,-94.2712009854812,-38.819543509266936,38.046272493571855,29.095641438914274,15.448851774529624,15.448851774529624,35.90995276035958,19.050932408015036,14.229424830231741,0.9464627891085267,0.0005392857142857184,0.9448525000000001,0.9463250000000001,0.9462487500000001,0.9440775,0.9456248333333334,-0.0009548333333333492,0.0,0.0009548333333333492,0.036705916666667115,0.007547083333333204,82.94560067490758
1003,1003,1080,2023-12-12T07:00:00.000Z,0.944665,0.944815,0.94348,0.944215,0.9448080000000001,0.9445245,0.9451174999999999,0.9446864775379215,0.9444537797600674,0.944627351210936,0.944745058489362,0.9449124121140373,0.9449640457773838,0.9452160315294466,0.9455868236483563,0.9448653869503734,0.94542739713797,0.9454631944246554,0.9454754414243258,0.9474538646430487,0.9453832500000001,0.9433126353569515,0.9464185573215245,0.9453832500000001,0.9443479426784758,37.91278926217733,53.02135785057386,32.70289029972359,42.0532534708267,-0.14857976777140813,-69.31106471816159,-0.0005108404963393154,-0.0003735267812918071,-121.59838138592173,-80.4224626481168,30.68893528183842,38.42409902193481,14.026717557252635,14.026717557252635,37.668977423805266,19.382216292851993,14.188904977803041,0.946209510197674,0.0005971428571428596,0.9446025,0.9460999999999999,0.9462487500000001,0.9440775,0.9456255,-0.0014104999999999812,0.0,0.0014104999999999812,0.033987166666667123,0.008957583333333186,79.14161024727558
1004,1004,1081,2023-12-12T08:00:00.000Z,0.94421,0.946345,0.94418,0.94605,0.9448504999999999,0.9444265000000002,0.9451745,0.9449591820303371,0.9449858531733782,0.9449434953862836,0.9449823205822051,0.9450749246691748,0.9451088396737326,0.9452954570980707,0.9456590309199416,0.9448001120027186,0.9454675650645525,0.9454862064080023,0.9455041693531095,0.9469073274575569,0.9452757500000001,0.9436441725424433,0.9460915387287785,0.9452757500000001,0.9444599612712217,54.96361402445754,52.65706057779307,64.77011375470902,52.934830454603336,0.044943820224708275,-10.296684118675204,-0.00037794964449289203,-0.0003744113539320241,26.444807606584078,160.2394787814629,89.7033158813248,64.50575987126597,52.772073921970005,52.772073921970005,33.7210587290402,18.632176938337512,13.950269724872586,0.94348,0.0007178571428571431,0.9449125,0.9460999999999999,0.9462487500000001,0.9440775,0.9456402500000001,0.0004097499999998755,0.0004097499999998755,0.0,0.03173616666666701,0.008957583333333186,77.9878154917324
1005,1005,1082,2023-12-12T09:00:00.000Z,0.946045,0.94802,0.9455,0.94742,0.9450365000000002,0.9444295,0.9454039999999999,0.9454513456242697,0.9457972354489188,0.9454938297448873,0.9454255350218042,0.9454099354307212,0.9454169943839016,0.945497794517302,0.9458838851180424,0.9448667680024596,0.9455935286087749,0.9455620414508257,0.9455999608854541,0.9468907636052489,0.94527325,0.943655736394751,0.9460820068026244,0.94527325,0.9444644931973755,63.10932543868272,52.61253421274482,75.10336327111794,58.97422464690046,0.1967088286306616,-13.215859030835583,-0.00016023801248210567,-0.00033157668564204047,215.05612800535732,178.3458776710779,86.78414096916441,74.23795731494401,83.29809725158657,83.29809725158657,32.467493403757864,18.357197475221554,13.780816859484377,0.94348,0.000842499999999992,0.94575,0.9460999999999999,0.9462125,0.9440775,0.9456866666666667,0.0017333333333333645,0.0017333333333333645,0.0,0.0305636666666671,0.008957583333333186,77.33476716112693
1006,1006,1083,2023-12-12T10:00:00.000Z,0.94741,0.94751,0.94651,0.946625,0.9451835000000001,0.944576,0.945594,0.9456860764994157,0.9460731569659458,0.9457452009126902,0.9456436195632943,0.9455835160834754,0.9455780617993813,0.9456051474204162,0.9460387532020385,0.9450232662879398,0.9456600751501443,0.9456037260998129,0.9456512128411814,0.9468850663836007,0.9452720000000001,0.9436589336163995,0.9460785331918004,0.9452720000000001,0.9444654668081999,56.700431344673966,52.35425670054446,62.66067799337911,54.69762971494738,0.15553004533648793,-30.72687224669444,-5.125895022295435e-05,-0.00027551313855822323,203.85440322986318,103.86991663492563,69.27312775330556,81.9201948679316,69.27312775330556,69.27312775330556,31.353213114618,18.095312272253974,13.614894262127445,0.9436616,0.0008749999999999909,0.94575,0.9460999999999999,0.94605625,0.9440775,0.9457143333333333,0.0009106666666667262,0.0009106666666667262,0.0,0.028517083333333804,0.008957583333333186,76.09696328186213
1007,1007,1084,2023-12-12T11:00:00.000Z,0.94663,0.94671,0.9448,0.9449,0.9451705,0.9445535000000002,0.9457280000000001,0.9455288611995326,0.9456821046439639,0.945557378487648,0.9455084160063316,0.9454858709286931,0.9454876535594637,0.9455379905232338,0.946102681468511,0.9450020028319455,0.9456110380436834,0.9455761289978596,0.9456136521991223,0.9468838134756455,0.9452792499999999,0.9436746865243543,0.9460815317378227,0.9452792499999999,0.9444769682621771,45.82596749815377,51.80821965795808,44.14603945182243,46.94212766131085,-0.013756177052588223,-68.72246696035286,-0.00010289918406336529,-0.00024099034765925166,25.501426653238653,6.4713412032410265,31.27753303964715,62.444933920705715,31.27753303964715,31.27753303964715,28.09266226172492,17.40366299221538,13.386430964332071,0.943835936,0.0009660714285714213,0.94575,0.9460999999999999,0.946015,0.9440775,0.9457185,-0.0008185000000000553,0.0,0.0008185000000000553,0.02531500000000042,0.00977608333333324,72.14083349758894
1008,1008,1085,2023-12-12T12:00:00.000Z,0.944905,0.94507,0.94401,0.944055,0.9450825,0.9444635,0.9457134999999999,0.9452340889596261,0.9451397364293093,0.945223516601504,0.9452441585506349,0.9452814607960225,0.9452966330848686,0.945396753330545,0.9460043308524622,0.9449075263717603,0.9455106484924781,0.9455164768802965,0.9455357195891662,0.9469178277621143,0.9452222500000002,0.943526672237886,0.9460700388810572,0.9452222500000002,0.9443744611189431,41.61551248811476,51.22742913313597,37.76836016403084,43.75139632903086,-0.09312809875811479,-87.33480176211468,-0.00020959282386345812,-0.000234710842900093,-100.0487329434568,-75.11249567324596,12.665198237885322,33.89095176888916,12.665198237885322,12.665198237885322,26.211619727654128,17.068092819553517,13.235750534820648,0.9440032985600001,0.0009978571428571298,0.94575,0.9460999999999999,0.9461025000000001,0.9441550000000001,0.9457098333333334,-0.0016548333333333831,0.0,0.0016548333333333831,0.022154583333333755,0.011430916666666624,65.96472684144499
1009,1009,1086,2023-12-12T13:00:00.000Z,0.94405,0.945415,0.94403,0.945135,0.945152,0.9444575000000001,0.945748,0.9452142711677008,0.9451381576195396,0.9452038462456144,0.9452243115414285,0.9452605378251622,0.945275082006886,0.9453718244419217,0.9459482041046087,0.9448239524315927,0.9454864131058666,0.9455015170026378,0.9455156836097078,0.9468957029353181,0.9452045,0.9435132970646819,0.9460501014676591,0.9452045,0.9443588985323409,48.17015524090061,50.85406122056299,48.798216468044785,48.45340866371587,0.07358858159332528,-63.546255506608674,-0.00020464233853456637,-0.00022869714202698767,-39.75648440988701,-47.30934564560776,36.453744493391326,20.151530132084428,36.453744493391326,36.453744493391326,24.03714264794337,16.588729302404843,13.052525769951576,0.94802,0.001078571428571413,0.94575,0.9459150000000001,0.9465075000000001,0.9445375,0.9457254166666667,-0.0005904166666667043,0.0,0.0005904166666667043,0.01975450000000034,0.012021333333333328,62.16831449476845
1010,1010,1087,2023-12-12T14:00:00.000Z,0.94514,0.94578,0.94393,0.94548,0.9452645000000001,0.944443,0.945875,0.9452674169341607,0.945252105079693,0.9452652137465891,0.9452708003520778,0.9452918895644247,0.9453024044059679,0.9453821268760244,0.9459321846660743,0.9447388141047743,0.945485999357101,0.9455006731986129,0.9455138994292224,0.9468944237212091,0.9452037500000001,0.9435130762787911,0.9460490868606046,0.9452037500000001,0.9443584131393956,50.09747638409265,50.498178100893725,51.97075221092592,49.85928518433164,0.11912892926917648,-55.9471365638765,-0.00017091027921944946,-0.00021713976946548003,-14.135570340382179,-46.31757057618534,44.052863436123495,24.157715580693445,44.052863436123495,44.052863436123495,21.60983881842335,15.976283445322078,12.83634748814943,0.9479402,0.0011703571428571258,0.94575,0.945845,0.9465075000000001,0.9445375,0.9457469166666665,-0.0002669166666665612,0.0,0.0002669166666665612,0.018286166666666936,0.01228824999999989,59.808718073117255
1011,1011,1088,2023-12-12T15:00:00.000Z,0.945475,0.94567,0.94488,0.944985,0.9453535000000001,0.944538,0.9460035,0.9452109335473287,0.9451630700531286,0.9452029440251251,0.9452188366517,0.9452480481980782,0.9452600838185055,0.9453443052687841,0.9459072146978766,0.9447522603805102,0.9454536768179331,0.9454804507202359,0.9454874544577612,0.9468823234277008,0.94518925,0.9434961765722991,0.9460357867138504,0.94518925,0.9443427132861496,47.37541453947383,50.03007881087414,47.086982386237494,47.8914852787089,0.09427017408205174,-66.85022026431757,-0.00018202151161672564,-0.00021011611789572914,-0.08774623786633755,-30.817232002278356,33.149779735682436,36.433530838710766,33.149779735682436,33.149779735682436,19.452235414405553,15.393001676671828,12.6246729205542,0.9477797920000001,0.0012021428571428342,0.94575,0.94575,0.946535,0.9445375,0.9457570833333333,-0.0007720833333333399,0.0,0.0007720833333333399,0.01656766666666698,0.01306033333333323,55.91895054228049
1012,1012,1089,2023-12-12T16:00:00.000Z,0.94499,0.94522,0.94457,0.944865,0.945373,0.944589,0.9460555000000002,0.9451417468378629,0.9450637133687524,0.9451278453528751,0.9451545027150272,0.9451933270269242,0.9452074059760381,0.9452986571479476,0.9458417656790311,0.9447349022490331,0.9454156976683891,0.9454563153978737,0.9454563317348731,0.9468555944269569,0.94516075,0.9434659055730431,0.9460081722134784,0.94516075,0.9443133277865216,46.71277320915543,49.68490509264891,45.86791415924228,47.4151449888317,0.020642128997421873,-69.49339207048517,-0.00019822522347667793,-0.00020773793901191894,-31.05345911947767,-45.16225320878915,30.50660792951483,43.928756737926356,30.50660792951483,30.50660792951483,18.0187849360861,14.964033108017915,12.448739901345093,0.9476258003200001,0.0012267857142856861,0.945975,0.94575,0.9465625,0.9445375,0.9457705,-0.0009055000000000035,0.0,0.0009055000000000035,0.013447833333333659,0.013965833333333233,49.05521576829154
1013,1013,1090,2023-12-12T17:00:00.000Z,0.944875,0.94549,0.944875,0.945245,0.945476,0.9447285000000001,0.946123,0.9451623974702904,0.945124142245835,0.945153879718903,0.9451709567668404,0.9452007088802207,0.9452124185125664,0.9452935469433811,0.94580826418579,0.9447482448919823,0.9454046849155898,0.9454480285195257,0.9454457651481294,0.9468236983896324,0.945142,0.9434603016103676,0.9459828491948162,0.945142,0.9443011508051838,49.13881888054058,49.39168062563878,50.59354693375973,49.09852072792256,0.10908532484656305,-61.123348017620685,-0.0001783480721020414,-0.00020185996562994342,9.006258586473223,51.6928818981378,38.876651982379315,53.19042063646236,38.876651982379315,38.876651982379315,16.187497365555885,14.43123863752385,12.246744386275047,0.9474779683072001,0.0012014285714285517,0.945975,0.94575,0.946655,0.9455325,0.9457920000000001,-0.0005470000000000752,0.0,0.0005470000000000752,0.010662250000000206,0.014512833333333308,42.35239208079469
1014,1014,1091,2023-12-12T18:00:00.000Z,0.945235,0.94541,0.94512,0.945275,0.9453984999999999,0.9448224999999999,0.9460295000000001,0.9451849179762323,0.94517442816389,0.9451807953369246,0.9451898737183239,0.945211321897332,0.9452207627108908,0.9452917805678211,0.9457703342633338,0.9447836501403648,0.9453963181468421,0.9454412430873874,0.9454372268907228,0.9467922621312177,0.9451245,0.9434567378687824,0.9459583810656088,0.9451245,0.9442906189343913,49.33493207959215,49.157136124713645,50.98763682837383,49.2332390903201,-0.08191956027693781,-60.462555066079396,-0.00015834918630053263,-0.00019315780976406129,18.916666666659868,84.36639118461653,39.537444933920604,64.77477477477429,39.537444933920604,39.537444933920604,14.55968619175125,13.923815332291406,12.048957111104668,0.9473360495749121,0.0011910714285714124,0.94572,0.94575,0.9466375,0.945805,0.9458112500000001,-0.0005362500000001269,0.0,0.0005362500000001269,0.00743550000000015,0.015049083333333435,33.06932527843182
1015,1015,1092,2023-12-12T19:00:00.000Z,0.945285,0.945305,0.94492,0.94495,0.9451514999999999,0.9447645,0.945758,0.9451379343809858,0.9450996187759267,0.9451295074842747,0.9451462603149924,0.9451739901977133,0.9451846610161054,0.9452592300375525,0.9457260167144448,0.9447966358412824,0.945367523427691,0.9454219786525878,0.9454128655461865,0.9467505010683612,0.9450940000000001,0.943437498931639,0.9459222505341807,0.9450940000000001,0.9442657494658195,47.211141577264215,48.87079185543904,46.31812491658281,47.794359531845394,-0.2607080281184779,-67.62114537444988,-0.0001668019203727722,-0.00018788663188580348,-4.2246466758086285,-8.425925925961353,32.37885462555011,59.44307944307793,32.37885462555011,32.37885462555011,13.713934663925183,13.533076680593984,11.876551049248434,0.9471998075919157,0.0011860714285714113,0.94532,0.94575,0.9466375,0.945805,0.9458210833333334,-0.0008710833333334111,0.0,0.0008710833333334111,0.00503033333333347,0.015920166666666846,24.010564584775512
1016,1016,1093,2023-12-12T20:00:00.000Z,0.94496,0.94519,0.94492,0.945175,0.9450065000000001,0.9446055,0.9455260000000001,0.9451453475047887,0.9451247458506179,0.9451396169322138,0.9451514857122665,0.9451741344551828,0.9451833728806247,0.9452512081292143,0.9456749675035454,0.9448083848087793,0.9453551025613884,0.9454122932152313,0.9454009722688771,0.9467516802569271,0.945095,0.9434383197430729,0.9459233401284636,0.945095,0.9442666598715365,48.852726914984615,48.569333084218904,50.01545554941072,48.88039002992715,-0.15317575597518154,-62.66519823788532,-0.00015357483828837282,-0.00018102427316631737,1.742324616168458,-8.811425804913325,37.33480176211468,57.66967560445436,37.33480176211468,37.33480176211468,12.962155528079794,13.160944631358342,11.70773678034948,0.9470690152882391,0.0011596428571428413,0.944855,0.94575,0.9466375,0.945805,0.9458519166666667,-0.0006769166666666937,0.0,0.0006769166666666937,0.0035199166666667336,0.01659708333333354,17.49722456960126
1017,1017,1094,2023-12-12T21:00:00.000Z,0.945185,0.945305,0.94482,0.944875,0.945004,0.9446074999999998,0.9453854999999999,0.945091278003831,0.9450414972337452,0.9450808131694998,0.9451012155827634,0.9451314009615853,0.9451422564965414,0.9452153787835748,0.9456397325032078,0.944809491017467,0.9453241282025892,0.9453912228930654,0.9453746736554332,0.9467466585027369,0.94508725,0.9434278414972632,0.9459169542513685,0.94508725,0.9442575457486316,46.76457723197815,48.19635545597912,45.17542215896502,47.49707995623404,-0.0026457826224935694,-76.8948655256726,-0.0001653932231134858,-0.0001778980631557511,-9.971794700960768,-64.63223787165103,23.105134474327397,36.17175977818149,30.726872246696885,30.726872246696885,11.694171324487282,12.742702477023007,11.528872307152078,0.9469434546767095,0.0010989285714285543,0.944855,0.94575,0.9466375,0.945805,0.9458800833333333,-0.0010050833333332676,0.0,0.0010050833333332676,0.0035199166666667336,0.01717016666666682,17.012578489695287
1018,1018,1095,2023-12-12T22:00:00.000Z,0.9454,0.945695,0.944365,0.945055,0.945104,0.9446430000000001,0.9454480000000001,0.9450840224030649,0.94504599815583,0.9450750769096111,0.9450928127495336,0.9451204865385018,0.9451306222970025,0.9452001046137106,0.9456449960743308,0.944767158539613,0.9453067650927447,0.9453780376815727,0.9453586899726615,0.9467512077640508,0.94509325,0.9434352922359492,0.9459222288820254,0.94509325,0.9442642711179746,48.19537189021266,47.803838598210326,48.65360288621973,48.4167543427094,0.10592603185195788,-72.49388753056353,-0.00015840884400930566,-0.00017400021932646202,-4.993216343054846,-28.14070351754202,27.506112469436474,41.94984134573854,34.69162995594707,34.69162995594707,12.587142449373944,12.561982961827281,11.402787929858064,0.9468229164896411,0.001039285714285695,0.944855,0.94575,0.946545,0.945805,0.94590275,-0.000847750000000036,0.0,0.000847750000000036,0.0035199166666667336,0.017973666666666888,16.376593014194253
1019,1019,1096,2023-12-12T23:00:00.000Z,0.94508,0.94521,0.944815,0.94506,0.9450965,0.9447215,0.9454274999999999,0.945079217922452,0.94505066543722,0.9450717264852532,0.9450868467950728,0.9451118456044301,0.9451212059907355,0.9451867613171668,0.9456035678767755,0.9447717148691737,0.9452908447641805,0.9453655656156288,0.9453437554740285,0.9467537196424901,0.9451242499999999,0.9434947803575097,0.945938984821245,0.9451242499999999,0.9443095151787547,48.23698961280457,47.402955621600526,48.75895399810162,48.44309485826701,-0.007935374311599531,-68.4357541899444,-0.00015073266272824792,-0.00016934670800681923,-10.016540014078586,-60.00579206475869,31.564245810055606,37.448097856583615,34.80176211453811,34.80176211453811,13.380894560384313,12.38986913783135,11.279330310425676,0.9467071998300555,0.0008874999999999855,0.94503,0.94575,0.94651,0.945805,0.9459320833333333,-0.0008720833333333289,0.0,0.0008720833333333289,0.0033206666666666385,0.018845750000000216,14.980620082181124
1020,1020,1097,2023-12-13T00:00:00.000Z,0.94507,0.945205,0.944905,0.944965,0.945045,0.9448189999999999,0.9453699999999999,0.9450563743379616,0.9450221102914801,0.9450480094885303,0.9450646928323323,0.9450908676609401,0.945100378525304,0.9451656411917223,0.9455656090313681,0.9447844086911572,0.9452698225213301,0.9453498571601139,0.9453248177003272,0.9467459808211959,0.94515475,0.9435635191788042,0.945950365410598,0.94515475,0.9443591345894021,47.456894865509526,47.18088197580057,46.63782151497251,47.95456795112772,-0.054469687354564054,-62.76978417266164,-0.00015057915702110236,-0.00016559319780967588,-16.26135275424253,-52.0512820512701,37.230215827338355,49.74937343358649,32.7092511013232,32.7092511013232,14.086451992393526,12.22595121021618,11.158444724732739,0.9465961118368532,0.0008374999999999831,0.94503,0.94575,0.94635625,0.945805,0.9459605,-0.000995499999999927,0.0,0.000995499999999927,0.0031734999999999403,0.019841250000000143,13.788983152108663
1021,1021,1098,2023-12-13T01:00:00.000Z,0.94497,0.945145,0.944825,0.94497,0.9450434999999999,0.9448135000000001,0.9453175,0.9450390994703693,0.94500474019432,0.9450306740466348,0.9450474759537263,0.9450736008522344,0.9450829947219301,0.9451470086972726,0.9455255510283805,0.9447882745300945,0.9452504791328571,0.9453349608008939,0.9453070768153108,0.9467133288074225,0.9451985,0.9436836711925776,0.9459559144037113,0.9451985,0.9444410855962888,47.50501380702171,47.162255302685395,46.77998288919975,47.98355693265157,-0.0015873267829634595,-43.783783783784756,-0.00014834402682861736,-0.0001621433636134642,-31.03293090965314,-127.74999999982353,56.216216216215244,47.619047619050015,32.81938325991179,32.81938325991179,15.298130318729267,12.113053312125889,11.049200169720287,0.9464894673633791,0.000723928571428548,0.94503,0.94575,0.94620125,0.945805,0.9459565833333333,-0.0009865833333333462,0.0,0.0009865833333333462,0.0031734999999999403,0.020702250000000144,13.291729055631462
1022,1022,1099,2023-12-13T02:00:00.000Z,0.944975,0.944985,0.94436,0.94457,0.9450139999999999,0.9447924999999999,0.945294,0.9449452795762955,0.9448598267962134,0.9449283020362717,0.9449606621439578,0.9450016578733437,0.9450145954256727,0.9450920554880086,0.9454740699780584,0.9447474864796093,0.945206577253318,0.9453049623381137,0.9452702229745452,0.9467163128405605,0.9451934999999999,0.9436706871594394,0.9459549064202802,0.9451934999999999,0.9444320935797196,44.03098509771368,46.98720822659222,37.464510187884244,45.838871779634076,-0.03122139141569793,-65.40540540540508,-0.00017681115813861226,-0.0001650769225184938,-86.77064365449894,-233.33333333344973,34.594594594594916,35.443946946019516,24.008810572688066,24.008810572688066,18.875390555229473,12.249732149534102,10.994330579729855,0.946387088668844,0.000692857142857122,0.9450274999999999,0.94575,0.9459262500000001,0.945805,0.9459510833333333,-0.0013810833333333106,0.0,0.0013810833333333106,0.0031734999999999403,0.02206083333333353,12.576119836730076
1023,1023,1100,2023-12-13T03:00:00.000Z,0.944565,0.94476,0.94448,0.944755,0.944965,0.9447530000000001,0.9452209999999999,0.9449072236610364,0.9448248845308088,0.9448897904726559,0.9449232690268745,0.9449664210342945,0.9449799827022497,0.9450599549653411,0.9454060633134815,0.9447220115767895,0.945177443236975,0.9452833951875995,0.9452444618258179,0.9466884233451974,0.9452204999999999,0.9437525766548024,0.9459544616725987,0.9452204999999999,0.9444865383274011,45.99796752753367,46.60117710735811,43.53195856907989,46.98949746491754,-0.05183841226348623,-55.405405405405084,-0.00018234168941400064,-0.0001685298758975952,-89.45769768950295,-110.6617647058808,44.594594594594916,35.89654903948773,28.08370044052928,28.08370044052928,22.05517743211854,12.379902470875258,10.94060410619809,0.9462888051220902,0.000613928571428557,0.9450274999999999,0.94575,0.94602125,0.945805,0.9459084166666667,-0.0011534166666666845,0.0,0.0011534166666666845,0.0030796666666667027,0.023214250000000214,11.712468346607448
1024,1024,1101,2023-12-13T04:00:00.000Z,0.944745,0.94487,0.94449,0.944515,0.9448890000000001,0.9446899999999999,0.945167,0.9448287789288292,0.9447215896872058,0.9448065037009548,0.9448490382947154,0.9449019323151095,0.9449179850086165,0.9450080544924515,0.9453550096645785,0.9446999152361428,0.9451347049636216,0.9452532620429878,0.9452079887345269,0.9465894072899578,0.9451437500000001,0.9436980927100423,0.9458665786449789,0.9451437500000001,0.9444209213550212,43.84519085358389,46.216040355566406,37.95793931537472,45.66793839113355,-0.08039988363174558,-88.3895131086128,-0.0002037420579126259,-0.00017557231230060137,-90.51621987091606,-84.22806368012651,11.6104868913872,26.848040193408963,14.30317848410653,14.30317848410653,23.526802663361785,12.418374488300923,10.873264993990945,0.9461944529172066,0.000508928571428559,0.9450274999999999,0.94575,0.946015,0.945805,0.9458716666666667,-0.0013566666666666727,0.0,0.0013566666666666727,0.003053749999999966,0.024570916666666887,11.054432029345557
1025,1025,1102,2023-12-13T05:00:00.000Z,0.94451,0.94476,0.94451,0.94465,0.9448589999999999,0.9446490000000001,0.9451124999999999,0.9447930231430633,0.9446977264581372,0.9447717251007426,0.9448128495138581,0.9448659419843797,0.9448822536741343,0.9449739540645989,0.9452983420774758,0.9446818280707958,0.945103433675646,0.9452296047079686,0.9451800892978005,0.9459899726432954,0.94500525,0.9440205273567046,0.9454976113216478,0.94500525,0.9445128886783523,45.39334125867997,45.78866391586085,42.767161678869705,46.55570530716745,-0.031747711519124505,-78.2771535580511,-0.00020741765080578567,-0.00018194138000163825,-96.51606307264584,-59.10174382127543,21.722846441948903,33.91881955360241,17.603911980439015,17.603911980439015,24.834913980022442,12.455014504896795,10.807328779955412,0.9461038748005184,0.00047035714285713944,0.9450274999999999,0.94575,0.94569375,0.945805,0.9458278333333332,-0.0011778333333332114,0.0,0.0011778333333332114,0.003053749999999966,0.02565766666666669,10.636012968128128
1026,1026,1103,2023-12-13T06:00:00.000Z,0.944645,0.9449,0.94441,0.94486,0.9448274999999999,0.944598,0.9450835,0.9448064185144508,0.9447518176387582,0.9447913417450222,0.9448214223295204,0.9448650931294684,0.944879286517583,0.9449631012965419,0.9452604047367638,0.944655939683101,0.9450877282772173,0.9452151104056952,0.9451640848329105,0.9455406935819927,0.9449169999999999,0.9442933064180071,0.9452288467909963,0.9449169999999999,0.9446051532090035,47.80398881727765,45.58108315038266,49.82552196799744,47.94495535518418,-0.033327161636729094,-62.54681647939586,-0.00019118151816310824,-0.00018378940763393226,-68.68463923478566,-15.819209039500695,37.45318352060414,45.09529014184023,25.97765363128514,25.97765363128514,24.22563322792905,12.344904862260544,10.723453120921151,0.9460169198084977,0.0004589285714285724,0.9450274999999999,0.94575,0.9456862500000001,0.945805,0.94578375,-0.000923750000000001,0.0,0.000923750000000001,0.003053749999999966,0.02607466666666669,10.483748687564436
