,action,result,chart_index,symbol,indicator
263,sell,-0.004822740000000001,1383.0,EURCHF,rsi_break
264,buy,0.004572672,1388.0,EURCHF,rsi_break
265,buy,0.004572672,1389.0,EURCHF,rsi_break
266,sell,-0.004822740000000001,1393.0,EURCHF,rsi_break
267,sell,-0.004822740000000001,1394.0,EURCHF,rsi_break
268,buy,0.004572672,1400.0,EURCHF,rsi_break
269,sell,-0.004822740000000001,1401.0,EURCHF,rsi_break
270,buy,0.004572672,1402.0,EURCHF,rsi_break
271,buy,0.004572672,1403.0,EURCHF,rsi_break
272,sell,-0.004822740000000001,1410.0,EURCHF,rsi_break
273,sell,-0.004822740000000001,1411.0,EURCHF,rsi_break
274,buy,0.004572672,1414.0,EURCHF,rsi_break
275,sell,-0.004822740000000001,1415.0,EURCHF,rsi_break
276,sell,-0.004822740000000001,1416.0,EURCHF,rsi_break
277,buy,0.004572672,1435.0,EURCHF,rsi_break
278,buy,0.004572672,1436.0,EURCHF,rsi_break
279,sell,-0.004822740000000001,1476.0,EURCHF,rsi_break
280,buy,0.004572672,1477.0,EURCHF,rsi_break
281,buy,0.004572672,1478.0,EURCHF,rsi_break
282,sell,-0.004822740000000001,1479.0,EURCHF,rsi_break
283,buy,0.004572672,1480.0,EURCHF,rsi_break
284,buy,0.004572672,1481.0,EURCHF,rsi_break
285,sell,-0.004822740000000001,1484.0,EURCHF,rsi_break
286,buy,0.004572672,1485.0,EURCHF,rsi_break
287,buy,0.004572672,1486.0,EURCHF,rsi_break
288,sell,-0.004822740000000001,1507.0,EURCHF,rsi_break
289,buy,0.004572672,1508.0,EURCHF,rsi_break
290,buy,0.004572672,1509.0,EURCHF,rsi_break
291,sell,-0.004822740000000001,1510.0,EURCHF,rsi_break
292,sell,-0.004822740000000001,1511.0,EURCHF,rsi_break
293,buy,0.004572672,1523.0,EURCHF,rsi_break
294,buy,0.004572672,1524.0,EURCHF,rsi_break
295,sell,-0.004822740000000001,1531.0,EURCHF,rsi_break
296,buy,0.004572672,1532.0,EURCHF,rsi_break
297,sell,-0.004822740000000001,1533.0,EURCHF,rsi_break
298,buy,0.004572672,1534.0,EURCHF,rsi_break
299,buy,0.004572672,1535.0,EURCHF,rsi_break
300,sell,-0.004822740000000001,1559.0,EURCHF,rsi_break
301,sell,-0.004822740000000001,1560.0,EURCHF,rsi_break
302,buy,0.004572672,1567.0,EURCHF,rsi_break
303,buy,0.004572672,1568.0,EURCHF,rsi_break
304,sell,-0.004822740000000001,1577.0,EURCHF,rsi_break
305,buy,0.004572672,1578.0,EURCHF,rsi_break
306,buy,0.004572672,1579.0,EURCHF,rsi_break
307,sell,0.004572672,1652.0,EURCHF,rsi_break
308,sell,0.004572672,1653.0,EURCHF,rsi_break
309,buy,-0.004822740000000001,1657.0,EURCHF,rsi_break
310,buy,-0.004822740000000001,1658.0,EURCHF,rsi_break
311,sell,0.004572672,1662.0,EURCHF,rsi_break
312,sell,0.004572672,1663.0,EURCHF,rsi_break
313,buy,-0.004822740000000001,1674.0,EURCHF,rsi_break
314,sell,0.004572672,1675.0,EURCHF,rsi_break
315,sell,0.004572672,1676.0,EURCHF,rsi_break
316,buy,-0.004822740000000001,1681.0,EURCHF,rsi_break
317,sell,0.004572672,1682.0,EURCHF,rsi_break
318,sell,0.004572672,1683.0,EURCHF,rsi_break
319,buy,-0.004822740000000001,1725.0,EURCHF,rsi_break
320,buy,-0.004822740000000001,1726.0,EURCHF,rsi_break
321,sell,0.004572672,1728.0,EURCHF,rsi_break
322,sell,0.004572672,1729.0,EURCHF,rsi_break
323,buy,0.004572672,1795.0,EURCHF,rsi_break
324,buy,0.004572672,1796.0,EURCHF,rsi_break
325,sell,-0.004822740000000001,1804.0,EURCHF,rsi_break
326,buy,0.004572672,1805.0,EURCHF,rsi_break
327,buy,0.004572672,1806.0,EURCHF,rsi_break
328,sell,-0.004822740000000001,1810.0,EURCHF,rsi_break
329,sell,-0.004822740000000001,1811.0,EURCHF,rsi_break
330,buy,0.004572672,1817.0,EURCHF,rsi_break
331,sell,-0.004822740000000001,1818.0,EURCHF,rsi_break
332,sell,-0.004822740000000001,1819.0,EURCHF,rsi_break
333,buy,-0.004822740000000001,1820.0,EURCHF,rsi_break
334,buy,-0.004822740000000001,1821.0,EURCHF,rsi_break
335,sell,-0.004822740000000001,1824.0,EURCHF,rsi_break
336,sell,-0.004822740000000001,1825.0,EURCHF,rsi_break
337,buy,0.004572672,1846.0,EURCHF,rsi_break
338,sell,-0.004822740000000001,1847.0,EURCHF,rsi_break
339,buy,0.004572672,1848.0,EURCHF,rsi_break
340,sell,-0.004822740000000001,1849.0,EURCHF,rsi_break
341,sell,-0.004822740000000001,1850.0,EURCHF,rsi_break
342,buy,0.004572672,1851.0,EURCHF,rsi_break
343,buy,0.004572672,1852.0,EURCHF,rsi_break
344,sell,-0.004822740000000001,1853.0,EURCHF,rsi_break
345,sell,-0.004822740000000001,1854.0,EURCHF,rsi_break
346,buy,0.004572672,1863.0,EURCHF,rsi_break
347,buy,0.004572672,1864.0,EURCHF,rsi_break
348,sell,-0.004822740000000001,1866.0,EURCHF,rsi_break
349,buy,0.004572672,1867.0,EURCHF,rsi_break
350,sell,-0.004822740000000001,1868.0,EURCHF,rsi_break
351,sell,-0.004822740000000001,1869.0,EURCHF,rsi_break
352,buy,0.004572672,1871.0,EURCHF,rsi_break
353,buy,0.004572672,1872.0,EURCHF,rsi_break
354,sell,-0.004822740000000001,1894.0,EURCHF,rsi_break
355,buy,0.004572672,1895.0,EURCHF,rsi_break
356,sell,-0.004822740000000001,1896.0,EURCHF,rsi_break
357,sell,-0.004822740000000001,1897.0,EURCHF,rsi_break
358,buy,0.004572672,1898.0,EURCHF,rsi_break
359,sell,-0.004822740000000001,1899.0,EURCHF,rsi_break
360,sell,-0.004822740000000001,1900.0,EURCHF,rsi_break
361,buy,0.004572672,1901.0,EURCHF,rsi_break
362,buy,0.004572672,1902.0,EURCHF,rsi_break
363,sell,-0.004822740000000001,1910.0,EURCHF,rsi_break
364,buy,0.004572672,1911.0,EURCHF,rsi_break
365,buy,0.004572672,1912.0,EURCHF,rsi_break
366,sell,-0.004822740000000001,1921.0,EURCHF,rsi_break
367,sell,-0.004822740000000001,1922.0,EURCHF,rsi_break
368,buy,0.004572672,1930.0,EURCHF,rsi_break
369,buy,0.004572672,1931.0,EURCHF,rsi_break
370,sell,-0.004822740000000001,2009.0,EURCHF,rsi_break
371,sell,-0.004822740000000001,2010.0,EURCHF,rsi_break
372,buy,0.004572672,2015.0,EURCHF,rsi_break
373,buy,0.004572672,2016.0,EURCHF,rsi_break
374,sell,-0.004822740000000001,2023.0,EURCHF,rsi_break
375,buy,0.004572672,2024.0,EURCHF,rsi_break
376,buy,0.004572672,2025.0,EURCHF,rsi_break
377,sell,-0.004822740000000001,2027.0,EURCHF,rsi_break
378,buy,0.004572672,2028.0,EURCHF,rsi_break
379,sell,-0.004822740000000001,2029.0,EURCHF,rsi_break
380,buy,0.004572672,2030.0,EURCHF,rsi_break
381,sell,-0.004822740000000001,2031.0,EURCHF,rsi_break
382,buy,0.004572672,2032.0,EURCHF,rsi_break
383,buy,0.004572672,2033.0,EURCHF,rsi_break
384,sell,-0.004822740000000001,2078.0,EURCHF,rsi_break
385,sell,-0.004822740000000001,2079.0,EURCHF,rsi_break
386,buy,0.004572672,2105.0,EURCHF,rsi_break
387,buy,0.004572672,2106.0,EURCHF,rsi_break
388,sell,-0.004822740000000001,2111.0,EURCHF,rsi_break
389,buy,0.004572672,2112.0,EURCHF,rsi_break
390,buy,0.004572672,2113.0,EURCHF,rsi_break
391,sell,-0.004822740000000001,2132.0,EURCHF,rsi_break
392,sell,-0.004822740000000001,2133.0,EURCHF,rsi_break
393,buy,0.004572672,2137.0,EURCHF,rsi_break
394,buy,0.004572672,2138.0,EURCHF,rsi_break
395,sell,-0.004822740000000001,2179.0,EURCHF,rsi_break
