;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier__subsample;param_classifier__scale_pos_weight;param_classifier__n_estimators;param_classifier__min_child_weight;param_classifier__max_depth;param_classifier__learning_rate;param_classifier__gamma;param_classifier__colsample_bytree;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0;0.9097766399383544;0.3124490577495864;0.024600696563720704;0.005680697135349117;1.0;50.0;200;1;5;0.2;0.0;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 50; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5450704225352113;0.48169014084507045;0.5267605633802817;0.4253521126760563;0.4974647887323943;0.04169965631796386;49
1;0.25532054901123047;0.019282931921397493;0.015601015090942383;0.001356367932440965;0.8;0.5;100;5;3;0.1;1.0;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 0.5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 5; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.1; 'classifier__gamma': 1; 'classifier__colsample_bytree': 0.8}";0.48732394366197185;0.4028169014084507;0.5056338028169014;0.46901408450704224;0.6056338028169014;0.4940845070422536;0.06569724311133665;61
2;0.49846062660217283;0.1495530870703983;0.01750783920288086;0.0019501825364603477;0.8;20.0;200;1;3;0.01;0.5;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 20; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.01; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
3;0.48965091705322267;0.04144551448899402;0.018000030517578126;0.0008947359095034697;0.8;10.0;200;10;5;0.01;1.0;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.01; 'classifier__gamma': 1; 'classifier__colsample_bytree': 1.0}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
4;0.6844905853271485;0.10994428586968666;0.020800685882568358;0.0033696246383925696;0.8;1.0;200;5;7;0.2;0.0;1.0;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 1; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 5; 'classifier__max_depth': 7; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 1.0}";0.5014084507042254;0.45492957746478874;0.46619718309859154;0.4802816901408451;0.5577464788732395;0.492112676056338;0.036299794275881724;65
5;0.3875422477722168;0.01679332305382698;0.017615747451782227;0.0018414582820241486;0.8;10.0;200;1;3;0.1;0.5;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 10; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 1; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.5; 'classifier__colsample_bytree': 0.8}";0.4887323943661972;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.3873239436619718;0.49492957746478883;0.06430067241422938;59
6;0.2408144950866699;0.03954662209261713;0.01699986457824707;0.002608369937022722;1.0;0.5;100;10;3;0.2;0.1;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 0.5; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 1.0}";0.5070422535211268;0.4154929577464789;0.5070422535211268;0.4802816901408451;0.6;0.5019718309859156;0.05934643715719859;9
7;0.49213948249816897;0.08402752514579727;0.0174008846282959;0.0028691363948739573;0.8;0.1;200;10;3;0.2;0.1;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 0.1; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 0.8}";0.4915492957746479;0.4169014084507042;0.5140845070422535;0.4704225352112676;0.6140845070422535;0.5014084507042254;0.06489275177009508;10
8;0.4328352451324463;0.052202709989181965;0.018399381637573244;0.001357458918151471;0.8;50.0;200;10;3;0.2;0.0;0.8;"{'classifier__subsample': 0.8; 'classifier__scale_pos_weight': 50; 'classifier__n_estimators': 200; 'classifier__min_child_weight': 10; 'classifier__max_depth': 3; 'classifier__learning_rate': 0.2; 'classifier__gamma': 0; 'classifier__colsample_bytree': 0.8}";0.5084507042253521;0.5830985915492958;0.4859154929577465;0.5295774647887324;0.38591549295774646;0.4985915492957746;0.06489275177009508;28
9;0.28003659248352053;0.05431692531418408;0.020800113677978516;0.0029928353850322584;1.0;0.1;100;10;5;0.1;0.1;1.0;"{'classifier__subsample': 1.0; 'classifier__scale_pos_weight': 0.1; 'classifier__n_estimators': 100; 'classifier__min_child_weight': 10; 'classifier__max_depth': 5; 'classifier__learning_rate': 0.1; 'classifier__gamma': 0.1; 'classifier__colsample_bytree': 1.0}";0.4915492957746479;0.4169014084507042;0.5140845070422535;0.4704225352112676;0.6140845070422535;0.5014084507042254;0.06489275177009508;10
